normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
325.3,0.9,-543.14
325.31,25.73,-501.56
325.33,59.28,-440.89
325.34,,-369.69
325.35,91.54,91.54
325.36,111.7,-296.54
325.38,112.09,-228.11
325.39,91.05,-168.69
325.41,52.13,-121.04
325.42,4.17,-87.34
325.44,-41.52,-69.33
325.45,-74.47,-67.23
325.47,-87.39,-78.38
325.49,-77.29,-96.82
325.5,-45.09,-114.44
325.52,4.16,-123.77
325.53,66.51,-120.74
325.55,125.17,-106.13
325.56,159.32,-84.89
325.58,155.54,-63.69
325.59,,-47.61
325.6,115.34,115.34
325.61,53.42,-38.1
325.63,-11.28,-32.88
325.64,-63.63,-27.8
325.66,-97.72,-19.27
325.67,-120.92,-6.02
325.69,-142.23,10.86
325.7,-166.06,29.11
325.72,-191.38,46.86
325.74,-213.54,63.52
325.75,-227.32,79.51
325.77,-230.2,95.42
325.78,-222.5,111.11
325.8,-207.98,125.41
325.81,-185.55,136.54
325.83,-159.63,142.89
325.84,,143.69
325.85,-135.71,-135.71
325.86,-119.01,139.24
325.88,-113.46,130.71
325.89,-116.11,119.54
325.91,-124.46,106.8
325.92,-133.75,92.72
325.94,-138.34,76.6
325.95,-134.35,57.23
325.97,-120.35,33.58
325.99,-95.04,5.66
326.0,-57.32,-25.03
326.02,-8.06,-55.74
326.03,49.0,-83.3
326.05,106.56,-105.1
326.06,156.57,-119.81
326.08,196.18,-127.55
326.09,,-129.33
326.1,222.58,222.58
326.11,234.37,-126.26
326.13,232.43,-118.91
326.14,218.39,-106.91
326.16,193.76,-88.98
326.17,160.79,-63.71
326.19,122.69,-30.36
326.2,84.49,10.18
326.22,51.64,54.94
326.24,27.38,99.19
326.25,12.14,137.36
326.27,3.17,164.15
326.28,-1.93,175.44
326.3,-5.7,168.99
326.31,-9.41,144.82
326.33,-12.8,105.51
326.34,,56.3
326.35,-14.05,-14.05
326.36,-11.11,4.32
326.38,-3.39,-42.94
326.39,8.29,-79.76
326.41,22.5,-103.57
326.42,37.31,-115.06
326.44,50.99,-116.66
326.45,62.92,-110.57
326.47,73.21,-97.44
326.49,82.22,-76.67
326.5,90.4,-47.64
326.52,97.54,-11.1
326.53,103.12,30.66
326.55,106.82,74.83
326.56,107.77,119.41
326.58,104.68,163.94
326.59,,208.8
326.6,96.81,96.81
326.61,84.73,253.48
326.63,70.6,295.04
326.64,58.69,327.93
326.66,53.72,345.38
326.67,55.06,341.87
326.69,61.58,315.62
326.7,69.15,269.96
326.72,71.81,212.82
326.74,65.67,154.49
326.75,51.43,104.23
326.77,33.03,67.11
326.78,15.72,42.34
326.8,2.62,24.03
326.81,-6.55,3.87
326.83,-14.9,-25.3
326.84,,-66.66
326.85,-26.23,-26.23
326.86,-42.19,-118.37
326.88,-61.21,-174.4
326.89,-80.58,-226.7
326.91,-98.21,-267.39
326.92,-112.89,-290.66
326.94,-124.93,-293.74
326.95,-135.2,-277.29
326.97,-144.8,-245.06
326.99,-153.99,-203.25
327.0,-161.79,-159.19
327.02,-166.61,-119.74
327.03,-161.63,-89.81
327.05,-147.46,-71.37
327.06,-126.62,-63.55
327.08,-104.94,-63.3
327.09,,-66.63
327.1,-80.83,-80.83
327.11,-52.71,-69.71
327.13,-20.9,-69.75
327.14,11.84,-65.4
327.16,41.15,-56.79
327.17,62.87,-45.42
327.19,74.15,-33.65
327.2,75.35,-24.11
327.22,70.19,-18.94
327.24,65.18,-19.24
327.25,65.89,-24.75
327.27,75.47,-33.92
327.28,93.99,-44.31
327.3,118.88,-53.24
327.31,146.08,-58.49
327.33,170.37,-58.86
327.34,,-54.38
327.35,187.58,187.58
327.36,195.1,-46.11
327.38,192.83,-35.63
327.39,182.18,-24.45
327.41,165.94,-13.57
327.42,147.21,-3.33
327.44,127.71,6.36
327.45,107.25,15.72
327.47,83.14,24.75
327.49,52.42,33.08
327.5,13.9,40.07
327.52,-30.18,45.08
327.53,-75.28,47.69
327.55,-115.91,47.91
327.56,-148.04,46.19
327.58,-170.61,43.28
327.59,,40.0
327.6,-184.91,-184.91
327.61,-194.78,36.97
327.63,-204.99,34.53
327.64,-219.47,32.67
327.66,-239.62,31.13
327.67,-263.86,29.49
327.69,-288.04,27.32
327.7,-306.75,24.25
327.72,-315.06,20.11
327.74,-308.88,15.18
327.75,-288.91,10.19
327.77,-261.25,6.32
327.78,-234.8,4.87
327.8,-216.58,6.8
327.81,-208.28,12.39
327.83,-205.81,21.1
327.84,,31.69
327.85,-201.52,-201.52
327.86,-188.04,42.69
327.88,-158.83,52.81
327.89,-113.52,61.17
327.91,-58.13,67.39
327.92,-1.37,71.42
327.94,50.58,73.31
327.95,96.32,73.12
327.97,137.8,70.9
327.99,177.59,66.84
328.0,217.32,61.37
328.02,260.95,55.14
328.03,310.27,48.9
328.05,363.48,43.28
328.06,415.66,38.49
328.08,461.21,34.32
328.09,,30.23
328.1,494.71,494.71
328.11,510.89,25.6
328.13,505.69,19.99
328.14,457.62,13.28
328.16,364.22,5.65
328.17,247.36,-2.43
328.19,139.59,-10.29
328.2,60.95,-17.14
328.22,13.31,-22.13
328.24,-11.36,-24.45
328.25,-22.03,-23.63
328.27,-24.65,-19.64
328.28,-21.94,-12.96
328.3,-12.01,-4.46
328.31,5.04,4.9
328.33,24.96,14.25
328.34,,22.95
328.35,40.95,40.95
328.36,48.73,30.53
328.38,48.02,36.53
328.39,42.27,40.57
328.41,35.54,42.4
328.42,30.69,42.1
328.44,31.16,40.12
328.45,37.3,37.23
328.47,45.72,34.2
328.49,50.51,31.61
328.5,47.75,29.66
328.52,37.06,28.19
328.53,20.7,26.82
328.55,1.58,25.08
328.56,-18.23,22.51
328.58,-36.95,18.71
328.59,,13.38
328.6,-56.24,-56.24
328.61,-74.8,6.45
328.63,-94.91,-1.67
328.64,-117.93,-10.06
328.66,-143.33,-17.29
328.67,-169.17,-21.84
328.69,-193.47,-22.57
328.7,-214.73,-19.1
328.72,-231.28,-11.93
328.74,-242.14,-2.27
328.75,-246.86,8.44
328.77,-246.04,18.93
328.78,-239.99,28.35
328.8,-229.11,36.22
328.81,-214.58,42.33
328.83,-198.69,46.48
328.84,,48.5
328.85,-183.97,-183.97
328.86,-172.25,48.28
328.88,-164.59,45.89
328.89,-161.72,41.68
328.91,-165.39,36.25
328.92,-177.5,30.28
328.94,-199.46,24.4
328.95,-230.44,19.07
328.97,-266.36,14.51
328.99,-299.73,10.66
329.0,-321.69,7.29
329.02,-324.95,3.94
329.03,-306.33,0.06
329.05,-268.14,-4.89
329.06,-216.18,-11.26
329.08,-157.18,-19.05
329.09,,-27.64
329.1,-96.51,-96.51
329.11,-37.55,-35.85
329.13,17.77,-42.16
329.14,67.95,-45.05
329.16,111.47,-43.58
329.17,146.99,-37.67
329.19,173.34,-28.19
329.2,190.03,-16.64
329.22,197.17,-4.68
329.24,195.71,6.29
329.25,187.94,15.39
329.27,177.78,22.29
329.28,170.16,26.93
329.3,169.11,29.32
329.31,175.48,29.51
329.33,185.56,27.59
329.34,,23.85
329.35,192.51,192.51
329.36,189.45,18.85
329.38,173.15,13.35
329.39,145.69,8.08
329.41,113.05,3.55
329.42,81.89,-0.18
329.44,56.42,-3.39
329.45,37.52,-6.58
329.47,23.97,-10.22
329.49,14.61,-14.59
329.5,9.05,-19.73
329.52,6.89,-25.48
329.53,6.42,-31.51
329.55,4.08,-37.26
329.56,-4.13,-42.0
329.58,-20.16,-44.86
329.59,,-45.04
329.6,-42.14,-42.14
329.61,-64.85,-42.06
329.63,-82.16,-36.07
329.64,-90.13,-27.87
329.66,-88.84,-18.66
329.67,-81.69,-9.71
329.69,-73.11,-1.97
329.7,-66.14,4.12
329.72,-61.25,8.72
329.74,-57.06,12.25
329.75,-51.63,15.22
329.77,-43.63,17.93
329.78,-32.66,20.31
329.8,-18.8,22.05
329.81,-2.23,22.74
329.83,16.76,22.13
329.84,,20.31
329.85,37.45,37.45
329.86,58.31,17.65
329.88,77.21,14.67
329.89,92.2,11.74
329.91,102.4,8.93
329.92,108.6,5.98
329.94,113.13,2.49
329.95,118.8,-1.73
329.97,127.52,-6.52
329.99,138.89,-11.29
330.0,149.9,-15.16
330.02,155.81,-17.22
330.03,152.16,-16.78
330.05,137.08,-13.47
330.06,112.79,-7.38
330.08,84.58,1.07
330.09,,11.15
330.1,59.2,59.2
330.11,41.69,21.91
330.13,33.29,32.28
330.14,31.13,41.22
330.16,29.88,47.8
330.17,24.35,51.43
330.19,11.57,51.95
330.2,-8.24,49.59
330.22,-32.84,44.87
330.24,-58.45,38.42
330.25,-80.96,30.87
330.27,-96.59,22.84
330.28,-102.42,14.92
330.3,-97.13,7.74
330.31,-81.71,1.77
330.33,-59.77,-2.86
330.34,,-6.44
330.35,-36.23,-36.23
330.36,-17.0,-9.61
330.38,-5.33,-13.17
330.39,-1.1,-17.73
330.41,-1.23,-23.53
330.42,-1.38,-30.32
330.44,1.73,-37.47
330.45,8.51,-44.08
330.47,16.3,-49.05
330.49,21.94,-51.23
330.5,19.79,-49.67
330.52,8.63,-43.91
330.53,-9.1,-34.23
330.55,-28.28,-21.7
330.56,-43.67,-7.94
330.58,-52.66,5.46
330.59,,17.38
330.6,-57.17,-57.17
330.61,-62.69,27.37
330.63,-72.54,35.58
330.64,-92.7,42.36
330.66,-119.71,47.97
330.67,-144.27,52.49
330.69,-154.37,55.97
330.7,-139.76,58.73
330.72,-95.59,61.42
330.74,-23.85,64.8
330.75,67.61,69.28
330.77,171.68,74.58
330.78,270.46,79.66
330.8,352.15,83.18
330.81,407.64,84.04
330.83,432.36,81.88
330.84,,77.27
330.85,427.56,427.56
330.86,400.47,71.32
330.88,362.47,65.29
330.89,325.8,60.2
330.91,305.5,56.72
330.92,298.82,55.23
330.94,304.34,55.91
330.95,317.09,58.72
330.97,331.37,63.3
330.99,342.92,68.88
331.0,349.56,74.42
331.02,350.73,78.88
331.03,310.09,81.52
331.05,275.14,82.04
331.06,236.8,80.54
331.08,192.96,77.29
331.09,,72.59
331.1,141.96,141.96
331.11,83.64,66.71
331.13,19.81,60.04
331.14,-46.11,53.13
331.16,-110.34,46.72
331.17,-170.36,41.45
331.19,-220.31,37.58
331.2,-268.75,34.82
331.22,-317.97,32.43
331.24,-368.4,29.52
331.25,-417.02,25.47
331.27,-457.86,20.17
331.28,-484.1,13.97
331.3,-490.86,7.55
331.31,-477.27,1.61
331.33,-442.32,-3.25
331.34,,-6.56
331.35,-397.68,-397.68
331.36,-350.82,-8.04
331.38,-307.98,-7.69
331.39,-272.52,-5.91
331.41,-244.29,-3.52
331.42,-219.9,-1.57
331.44,-193.73,-0.99
331.45,-159.85,-2.21
331.47,-111.71,-4.98
331.49,-52.92,-8.56
331.5,11.02,-12.1
331.52,70.59,-15.05
331.53,114.97,-17.53
331.55,135.75,-20.32
331.56,130.41,-24.67
331.58,103.6,-31.78
331.59,,-42.37
331.6,65.92,65.92
331.61,31.66,-56.32
331.63,10.2,-72.58
331.64,7.24,-89.45
331.66,22.42,-104.99
331.67,50.75,-117.59
331.69,85.43,-126.38
331.7,120.44,-131.25
331.72,151.48,-132.66
331.74,175.4,-131.22
331.75,189.8,-127.27
331.77,190.99,-120.8
331.78,176.47,-111.59
331.8,146.02,-99.58
331.81,102.88,-85.15
331.83,53.7,-69.23
331.84,,-53.07
331.85,6.71,6.71
331.86,-31.17,-37.9
331.88,-56.65,-24.61
331.89,-70.88,-13.49
331.91,-78.4,-4.38
331.92,-84.82,3.07
331.94,-93.99,9.13
331.95,-106.39,13.87
331.97,-119.24,17.18
331.99,-128.23,18.93
332.0,-129.91,19.17
332.02,-123.27,18.23
332.03,-110.01,16.61
332.05,-93.32,14.86
332.06,-76.36,13.41
332.08,-60.99,12.43
332.09,,11.86
332.1,-47.59,-47.59
332.11,-35.86,11.43
332.13,-25.68,10.84
332.14,-17.54,9.8
332.16,-11.87,8.04
332.17,-8.39,5.41
332.19,-6.21,1.94
332.2,-4.92,-2.15
332.22,-6.04,-6.24
332.24,-13.21,-9.51
332.25,-30.15,-11.02
332.27,-57.4,-10.13
332.28,-89.92,-6.72
332.3,-117.61,-1.28
332.31,-129.56,5.27
332.33,-119.69,11.88
332.34,,17.72
332.35,-90.42,-90.42
332.36,-52.06,22.32
332.38,-17.78,25.51
332.39,2.66,27.29
332.41,6.99,27.78
332.42,0.04,27.09
332.44,-10.21,25.45
332.45,-17.4,23.19
332.47,-19.36,20.71
332.49,-17.43,18.35
332.5,-13.95,16.36
332.52,-9.84,14.82
332.53,-4.01,13.67
332.55,5.79,12.75
332.56,20.86,11.84
332.58,40.44,10.77
332.59,,9.4
332.6,61.79,61.79
332.61,81.4,7.7
332.63,96.84,5.75
332.64,107.71,3.77
332.66,115.66,2.07
332.67,123.01,1.08
332.69,130.89,1.24
332.7,137.58,2.9
332.72,138.31,6.24
332.74,126.83,11.1
332.75,98.04,17.05
332.77,50.8,23.4
332.78,-10.82,29.42
332.8,-77.95,34.51
332.81,-139.11,38.37
332.83,-183.13,40.94
332.84,,42.35
332.85,-201.77,-201.77
332.86,-191.3,42.81
332.88,-152.97,42.47
332.89,-92.54,41.48
332.91,-18.85,39.97
332.92,57.75,38.12
332.94,127.32,36.05
332.95,182.34,33.8
332.97,219.52,31.31
332.99,241.15,28.41
333.0,254.83,24.93
333.02,270.95,20.8
333.03,298.48,16.06
333.05,340.79,10.9
333.06,393.25,5.54
333.08,444.4,0.07
333.09,,-5.49
333.1,480.59,480.59
333.11,491.89,-11.15
333.13,476.4,-16.79
333.14,440.81,-22.01
333.16,396.8,-26.15
333.17,355.62,-28.46
333.19,323.79,-28.32
333.2,301.68,-25.51
333.22,285.44,-20.22
333.24,270.49,-13.0
333.25,253.92,-4.59
333.27,235.17,4.2
333.28,214.69,12.66
333.3,192.55,20.13
333.31,167.84,26.08
333.33,139.63,30.17
333.34,,32.35
333.35,108.37,108.37
333.36,77.03,32.96
333.38,50.83,32.65
333.39,35.36,32.23
333.41,34.32,32.31
333.42,47.62,33.2
333.44,71.09,34.79
333.45,97.63,36.62
333.47,119.56,38.2
333.49,130.91,39.12
333.5,128.87,39.29
333.52,113.94,38.83
333.53,89.01,38.02
333.55,57.98,37.16
333.56,24.38,36.54
333.58,-9.5,36.32
333.59,,36.58
333.6,-42.72,-42.72
333.61,-75.46,37.28
333.63,-108.27,38.28
333.64,-141.47,39.35
333.66,-174.85,40.27
333.67,-207.83,40.91
333.69,-239.8,41.28
333.7,-270.37,41.51
333.72,-299.21,41.66
333.74,-325.45,41.62
333.75,-347.08,41.14
333.77,-360.99,39.83
333.78,-363.82,37.37
333.8,-353.32,33.62
333.81,-329.51,28.63
333.83,-295.18,22.68
333.84,,16.12
333.85,-255.27,-255.27
333.86,-215.56,9.3
333.88,-181.21,2.49
333.89,-155.76,-4.15
333.91,-140.75,-10.52
333.92,-136.04,-16.68
333.94,-140.5,-22.81
333.95,-152.86,-29.21
333.97,-172.09,-36.17
333.99,-197.47,-43.8
334.0,-228.01,-51.83
334.02,-261.53,-59.58
334.03,-294.61,-66.08
334.05,-323.43,-70.33
334.06,-345.67,-71.62
334.08,-361.76,-69.76
334.09,,-65.05
334.1,-374.25,-374.25
334.11,-385.66,-58.07
334.13,-396.0,-49.43
334.14,-401.92,-39.57
334.16,-398.54,-28.79
334.17,-383.03,-17.47
334.19,-357.41,-6.17
334.2,-328.34,4.21
334.22,-303.64,12.69
334.24,-287.43,18.39
334.25,-277.15,20.89
334.27,-264.33,20.37
334.28,-238.99,17.6
334.3,-194.83,13.75
334.31,-132.51,10.17
334.33,-59.24,8.04
334.34,,8.16
334.35,14.61,14.61
334.36,79.58,10.73
334.38,129.97,15.32
334.39,164.31,20.96
334.41,183.94,26.33
334.42,191.22,30.18
334.44,188.28,31.71
334.45,176.67,30.86
334.47,158.05,28.28
334.49,134.97,25.03
334.5,110.76,22.17
334.52,88.88,20.28
334.53,71.49,19.34
334.55,58.62,18.86
334.56,48.15,18.21
334.58,37.02,17.05
334.59,,15.41
334.6,23.04,23.04
334.61,6.46,13.71
334.63,-9.87,12.4
334.64,-21.81,11.76
334.66,-25.7,11.68
334.67,-20.09,11.78
334.69,-6.16,11.59
334.7,12.99,10.83
334.72,33.74,9.38
334.74,53.19,7.35
334.75,69.71,4.83
334.77,82.83,1.79
334.78,92.54,-1.91
334.8,99.03,-6.45
334.81,102.38,-11.87
334.83,102.93,-18.01
334.84,,-24.49
334.85,101.3,101.3
334.86,98.43,-30.88
334.88,95.21,-36.84
334.89,92.18,-42.24
334.91,89.38,-47.17
334.92,86.34,-51.7
334.94,82.26,-55.76
334.95,76.32,-59.07
334.97,67.83,-61.12
334.99,56.36,-61.46
335.0,41.81,-59.83
335.02,24.48,-56.29
335.03,5.16,-51.25
335.05,-14.78,-45.25
335.06,-33.59,-38.9
335.08,-49.45,-32.63
335.09,,-26.76
335.1,-61.18,-61.18
335.11,-68.85,-21.5
335.13,-74.0,-17.03
335.14,-79.12,-13.45
335.16,-86.74,-10.79
335.17,-98.18,-8.89
335.19,-112.94,-7.38
335.2,-128.93,-5.77
335.22,-143.47,-3.6
335.24,-154.62,-0.58
335.25,-161.92,3.27
335.27,-166.29,7.72
335.28,-169.32,12.43
335.3,-172.25,17.1
335.31,-175.49,21.51
335.33,-178.79,25.54
335.34,,29.04
335.35,-181.8,-181.8
335.36,-184.6,31.82
335.38,-187.81,33.71
335.39,-192.27,34.7
335.41,-198.49,34.95
335.42,-206.4,34.79
335.44,-215.34,34.48
335.45,-224.32,34.07
335.47,-232.36,33.32
335.49,-238.46,31.84
335.5,-241.52,29.38
335.52,-240.23,26.01
335.53,-233.27,22.19
335.55,-219.78,18.61
335.56,-199.89,15.86
335.58,-174.9,14.2
335.59,,13.51
335.6,-147.12,-147.12
335.61,-119.19,13.38
335.63,-93.5,13.31
335.64,-71.65,12.92
335.66,-54.34,12.0
335.67,-41.58,10.44
335.69,-32.83,8.23
335.7,-26.91,5.37
335.72,-22.02,1.89
335.74,-15.76,-2.1
335.75,-5.6,-6.46
335.77,10.46,-11.0
335.78,33.18,-15.59
335.8,61.82,-20.06
335.81,94.58,-24.24
335.83,129.28,-27.94
335.84,,-30.95
335.85,164.23,164.23
335.86,198.61,-33.15
335.88,232.22,-34.51
335.89,265.06,-35.12
335.91,296.8,-35.09
335.92,326.75,-34.5
335.94,354.2,-33.36
335.95,378.87,-31.66
335.97,400.89,-29.43
335.99,420.59,-26.84
336.0,437.92,-24.19
336.02,452.22,-21.79
336.03,462.29,-19.89
336.05,466.83,-18.55
336.06,464.87,-17.63
336.08,456.02,-16.96
336.09,,-16.41
336.1,440.36,440.36
336.11,418.13,-16.01
336.13,389.53,-15.97
336.14,354.58,-16.61
336.16,313.35,-18.12
336.17,266.25,-20.43
336.19,214.49,-23.22
336.2,160.27,-25.92
336.22,106.77,-27.92
336.24,57.73,-28.68
336.25,16.68,-27.84
336.27,-14.12,-25.2
336.28,-34.42,-20.74
336.3,-46.23,-14.65
336.31,-53.04,-7.31
336.33,-58.65,0.69
336.34,,8.64
336.35,-65.76,-65.76
336.36,-75.19,15.81
336.38,-85.99,21.63
336.39,-96.13,25.76
336.41,-103.56,28.05
336.42,-107.1,28.53
336.44,-106.67,27.32
336.45,-102.99,24.71
336.47,-97.11,21.19
336.49,-89.93,17.48
336.5,-82.22,14.39
336.52,-74.67,12.59
336.53,-68.06,12.46
336.55,-63.19,13.93
336.56,-60.62,16.51
336.58,-60.31,19.41
336.59,,21.73
336.6,-61.31,-61.31
336.61,-61.83,22.73
336.63,-59.76,21.99
336.64,-53.57,19.53
336.66,-42.71,15.79
336.67,-27.86,11.52
336.69,-10.55,7.56
336.7,7.09,4.54
336.72,22.98,2.72
336.74,35.61,1.99
336.75,44.53,1.99
336.77,50.33,2.37
336.78,54.05,3.12
336.8,57.36,4.61
336.81,62.5,7.43
336.83,71.98,12.09
336.84,,18.69
336.85,87.25,87.25
336.86,107.82,26.72
336.88,131.1,35.17
336.89,153.24,42.87
336.91,170.38,48.85
336.92,179.49,52.7
336.94,179.7,54.56
336.95,172.55,54.94
336.97,161.24,54.49
336.99,147.64,53.82
337.0,131.05,53.42
337.02,108.3,53.53
337.03,75.85,53.98
337.05,31.63,53.98
337.06,-24.37,52.06
337.08,-89.08,46.43
337.09,,35.6
337.1,-156.93,-156.93
337.11,-220.36,19.19
337.13,-273.11,-1.77
337.14,-311.58,-24.94
337.16,-335.04,-47.44
337.17,-344.74,-66.63
337.19,-339.82,-80.84
337.2,-321.62,-89.42
337.22,-296.1,-92.39
337.24,-270.89,-90.04
337.25,-248.16,-82.7
337.27,-225.39,-70.89
337.28,-196.32,-55.62
337.3,-157.6,-38.44
337.31,-109.75,-21.19
337.33,-56.66,-5.42
337.34,,8.05
337.35,-4.87,-4.87
337.36,39.85,19.41
337.38,65.96,29.49
337.39,69.94,39.22
337.41,55.46,49.07
337.42,32.58,58.89
337.44,14.24,68.05
337.45,11.84,75.82
337.47,31.05,81.91
337.49,70.19,86.58
337.5,122.96,90.64
337.52,182.35,95.1
337.53,244.62,100.89
337.55,307.1,108.47
337.56,366.3,117.67
337.58,417.01,127.67
337.59,,137.36
337.6,453.66,453.66
337.61,472.5,145.8
337.63,472.81,152.6
337.64,456.99,158.11
337.66,428.78,163.27
337.67,392.47,169.25
337.69,351.09,177.05
337.7,307.0,187.28
337.72,263.09,200.07
337.74,222.99,215.0
337.75,189.7,230.94
337.77,163.63,245.88
337.78,142.47,257.07
337.8,123.0,261.53
337.81,104.3,256.92
337.83,88.26,242.42
337.84,,219.12
337.85,78.49,78.49
337.86,77.6,189.59
337.88,84.77,156.98
337.89,95.51,123.84
337.91,103.13,91.52
337.92,101.56,60.09
337.94,87.41,28.86
337.95,61.37,-3.04
337.97,27.15,-36.18
337.99,-9.68,-70.65
338.0,-42.92,-105.96
338.02,-66.79,-141.04
338.03,-77.39,-174.33
338.05,-74.03,-203.9
338.06,-60.08,-227.88
338.08,-42.94,-244.85
338.09,,-254.2
338.1,-31.96,-31.96
338.11,-35.61,-256.26
338.13,-58.67,-252.04
338.14,-100.56,-242.91
338.16,-155.68,-230.26
338.17,-215.43,-215.15
338.19,-270.9,-198.33
338.2,-315.31,-180.27
338.22,-345.17,-161.3
338.24,-360.1,-141.75
338.25,-361.96,-122.02
338.27,-353.78,-102.57
338.28,-338.73,-83.89
338.3,-319.69,-66.49
338.31,-299.05,-50.8
338.33,-278.88,-37.34
338.34,,-26.76
338.35,-260.9,-260.9
338.36,-246.38,-19.88
338.38,-235.67,-17.4
338.39,-227.88,-19.57
338.41,-220.9,-25.87
338.42,-211.88,-34.97
338.44,-198.2,-45.11
338.45,-178.42,-54.64
338.47,-152.93,-62.57
338.49,-123.81,-68.83
338.5,-94.25,-74.09
338.52,-67.51,-79.2
338.53,-46.18,-84.68
338.55,-31.5,-90.35
338.56,-22.84,-95.33
338.58,-17.98,-98.39
338.59,,-98.39
338.6,-13.71,-13.71
338.61,-6.77,-94.67
338.63,5.25,-87.27
338.64,23.29,-76.79
338.66,46.68,-64.22
338.67,73.46,-50.56
338.69,100.7,-36.62
338.7,124.9,-22.94
338.72,142.34,-9.88
338.74,149.56,2.22
338.75,144.0,12.87
338.77,124.65,21.43
338.78,92.48,27.23
338.8,50.28,29.91
338.81,2.18,29.55
338.83,-47.1,26.82
338.84,,22.75
338.85,-92.98,-92.98
338.86,-131.64,18.39
338.88,-160.52,14.48
338.89,-178.69,11.24
338.91,-187.15,8.46
338.92,-188.53,5.74
338.94,-186.28,2.62
338.95,-183.53,-1.2
338.97,-182.13,-6.01
338.99,-182.28,-11.97
339.0,-182.88,-19.25
339.02,-182.31,-27.87
339.03,-179.14,-37.64
339.05,-172.46,-48.14
339.06,-161.85,-58.77
339.08,-147.31,-68.93
339.09,,-78.12
339.1,-129.07,-129.07
339.11,-107.66,-86.02
339.13,-83.95,-92.45
339.14,-59.1,-97.37
339.16,-34.5,-100.82
339.17,-11.56,-102.89
339.19,8.38,-103.71
339.2,24.2,-103.35
339.22,35.22,-101.88
339.24,41.3,-99.41
339.25,42.89,-96.17
339.27,40.82,-92.55
339.28,36.12,-89.12
339.3,29.63,-86.39
339.31,21.92,-84.76
339.33,13.35,-84.4
339.34,,-85.3
339.35,4.19,4.19
339.36,-5.2,-87.33
339.38,-14.38,-90.21
339.39,-23.0,-93.43
339.41,-31.03,-96.1
339.42,-38.78,-97.0
339.44,-46.61,-94.91
339.45,-54.48,-89.08
339.47,-61.52,-79.63
339.49,-66.1,-67.67
339.5,-66.31,-54.94
339.52,-60.72,-43.25
339.53,-49.11,-33.89
339.55,-32.64,-27.36
339.56,-13.41,-23.43
339.58,6.49,-21.48
339.59,,-20.89
339.6,25.77,25.77
339.61,44.23,-21.24
339.63,62.36,-22.33
339.64,80.7,-24.0
339.66,99.24,-25.98
339.67,117.28,-27.82
339.69,134.02,-29.0
339.7,149.03,-29.16
339.72,162.59,-28.25
339.74,175.46,-26.63
339.75,188.28,-24.96
339.77,200.98,-23.91
339.78,212.5,-23.87
339.8,221.02,-24.74
339.81,224.5,-26.01
339.83,221.2,-26.88
339.84,,-26.55
339.85,210.04,210.04
339.86,190.66,-24.45
339.88,163.56,-20.28
339.89,130.21,-14.05
339.91,93.19,-6.0
339.92,56.06,3.41
339.94,22.85,13.46
339.95,-2.81,23.25
339.97,-18.71,31.83
339.99,-24.62,38.42
340.0,-22.38,42.56
340.02,-15.29,44.23
340.03,-7.08,43.75
340.05,-0.93,41.64
340.06,1.22,38.47
340.08,-1.13,34.81
340.09,,31.13
340.1,-7.43,-7.43
340.11,-16.75,27.85
340.13,-28.31,25.32
340.14,-41.78,23.74
340.16,-57.0,23.19
340.17,-73.36,23.58
340.19,-89.26,24.69
340.2,-102.05,26.24
340.22,-108.62,27.88
340.24,-106.64,29.27
340.25,-95.61,30.01
340.27,-77.15,29.82
340.28,-54.37,28.54
340.3,-30.63,26.33
340.31,-8.15,23.68
340.33,12.72,21.38
340.34,,20.32
340.35,33.39,33.39
340.36,56.42,21.3
340.38,84.65,24.76
340.39,120.59,30.62
340.41,166.06,38.31
340.42,221.5,46.95
340.44,285.31,55.58
340.45,353.15,63.41
340.47,418.0,69.97
340.49,471.46,75.15
340.5,506.17,79.13
340.52,518.36,82.24
340.53,509.11,84.89
340.55,483.79,87.49
340.56,449.59,90.39
340.58,412.69,93.91
340.59,,98.28
340.6,376.22,376.22
340.61,340.24,103.67
340.63,303.37,110.2
340.64,265.0,117.97
340.66,226.65,126.98
340.67,191.65,137.08
340.69,163.45,147.98
340.7,143.6,159.17
340.72,130.62,170.13
340.74,120.58,180.5
340.75,108.64,190.3
340.77,90.92,200.02
340.78,65.51,210.54
340.8,32.63,222.86
340.81,-5.83,237.77
340.83,-46.51,255.65
340.84,,276.3
340.85,-84.71,-84.71
340.86,-114.56,298.79
340.88,-129.92,321.55
340.89,-126.33,342.29
340.91,-103.23,358.32
340.92,-65.33,366.91
340.94,-22.02,366.01
340.95,15.48,354.73
340.97,38.0,333.76
340.99,41.43,305.07
341.0,27.62,271.38
341.02,2.66,235.41
341.03,-26.14,199.29
341.05,-53.26,164.35
341.06,-76.45,131.15
341.08,-96.42,99.79
341.09,,70.08
341.1,-115.35,-115.35
341.11,-135.35,41.7
341.13,-157.69,14.19
341.14,-182.9,-13.07
341.16,-211.52,-40.75
341.17,-244.73,-69.46
341.19,-283.88,-99.42
341.2,-328.99,-130.15
341.22,-377.48,-160.4
341.24,-424.08,-188.23
341.25,-462.49,-211.65
341.27,-487.96,-229.27
341.28,-499.27,-240.87
341.3,-498.74,-247.48
341.31,-490.23,-250.84
341.33,-476.46,-252.66
341.34,,-253.93
341.35,-457.41,-457.41
341.36,-431.18,-254.75
341.38,-396.52,-254.7
341.39,-355.19,-253.48
